scenario,strategy,replicate,generation,population_size,number_phenotyped,phenotyping_fraction,replications,phenotyping_cost_units,training_population_size,prediction_accuracy,number_of_selected_parents,population_mean_gv_before,population_variance_gv_before,selected_parent_mean_gv,selection_differential,next_generation_mean_gv,next_generation_variance_gv,realized_genetic_gain,selection_seconds,cycle_seconds,run_seed,scenario_heritability,scenario_number_to_phenotype,scenario_number_of_parents,scenario_number_of_generations,initial_batch_size,uncertainty_batch_size,selected_by_uncertainty,initial_model_accuracy,final_model_accuracy,model_score_batch_size,model_score
h2_0.70_budget_200_parents_20,fixed_sampling,2,7,1000,200,0.2,1,200,200,0.5596847589629113,20,4.862546084470572,0.062437050028838155,5.09747199569909,0.23492591122851803,5.097391726345799,0.01054817469338314,0.23484564187522672,,,32002,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,fixed_sampling,2,8,1000,200,0.2,1,200,200,0.44561550502606834,20,5.097391726345799,0.01054817469338314,5.166990362078702,0.0695986357329037,5.169023152888332,0.004567017363507093,0.07163142654253374,,,32002,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,2,1,1000,200,0.2,1,200,200,0.5937342253320926,20,-0.13314627914244168,0.9430240904123077,1.2421567376874532,1.3753030168298948,1.3451545588734863,0.8733059697212805,1.478300838015928,,,32002,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,2,2,1000,200,0.2,1,200,200,0.7656468103335811,20,1.3451545588734863,0.8733059697212805,2.715895793995985,1.3707412351224988,2.6559762142759813,0.40966106124225354,1.310821655402495,,,32002,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,2,3,1000,200,0.2,1,200,200,0.6867472232479136,20,2.6559762142759813,0.40966106124225354,3.997732840921685,1.3417566266457035,3.9686975844570873,0.3566991412301399,1.312721370181106,,,32002,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,2,4,1000,200,0.2,1,200,200,0.6697986444837923,20,3.9686975844570873,0.3566991412301399,5.11011911834462,1.141421533887533,5.12584595733869,0.13837454852850334,1.1571483728816028,,,32002,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,2,5,1000,200,0.2,1,200,200,0.4663902171517871,20,5.12584595733869,0.13837454852850334,5.564369292955323,0.43852333561663315,5.577651401955026,0.10794016258059881,0.451805444616336,,,32002,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,2,6,1000,200,0.2,1,200,200,0.4015467871236507,20,5.577651401955026,0.10794016258059881,5.714980214284338,0.1373288123293115,5.721592649195814,0.11288956818001629,0.14394124724078772,,,32002,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,2,7,1000,200,0.2,1,200,200,0.7274862695567339,20,5.721592649195814,0.11288956818001629,6.208405629650258,0.4868129804544443,6.1990141895940445,0.06892056212342892,0.4774215403982307,,,32002,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,2,8,1000,200,0.2,1,200,200,0.3989587554052352,20,6.1990141895940445,0.06892056212342892,6.469781147623251,0.27076695802920625,6.45940238657525,0.02813423700307828,0.2603881969812054,,,32002,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,active_learning_pev,2,1,1000,200,0.2,1,200,200,0.5281988453974409,20,-0.13314627914244165,0.9430240904123077,1.779582671714833,1.9127289508572747,1.6224193031598677,0.7192907139528565,1.7555655823023093,0.5660790250112768,0.7015042249986436,32002,0.7,200,20,8,50.0,150.0,True,0.3931970128219808,0.5281988453974409,,
h2_0.70_budget_200_parents_20,active_learning_pev,2,2,1000,200,0.2,1,200,200,0.7754528852806198,20,1.6224193031598677,0.7192907139528565,0.9601384803091403,-0.6622808228507274,2.5768826709551442,0.4876475326582793,0.9544633677952765,0.4603719119913876,0.6231019159895368,32002,0.7,200,20,8,50.0,150.0,True,0.6141680486809833,0.7754528852806198,,
h2_0.70_budget_200_parents_20,active_learning_pev,2,3,1000,200,0.2,1,200,200,0.7158402534282121,20,2.5768826709551442,0.4876475326582793,1.2800935675355696,-1.2967891034195747,3.85323183868785,0.2740510114698356,1.2763491677327057,0.3866531679814216,0.4702074080123566,32002,0.7,200,20,8,50.0,150.0,True,0.4630494126513588,0.7158402534282121,,
h2_0.70_budget_200_parents_20,active_learning_pev,2,4,1000,200,0.2,1,200,200,0.5408510424510521,20,3.85323183868785,0.2740510114698356,0.7249892781692877,-3.1282425605185624,4.536462635345859,0.2422141845371597,0.6832307966580089,0.4028387830185238,0.493300851987442,32002,0.7,200,20,8,50.0,150.0,True,0.42234246791888574,0.5408510424510521,,
h2_0.70_budget_200_parents_20,active_learning_pev,2,5,1000,200,0.2,1,200,200,0.5507019960885254,20,4.536462635345859,0.2422141845371597,0.5051311268103003,-4.031331508535558,5.062607038669434,0.13866605797964995,0.5261444033235749,0.39459522400284186,0.4863295239920262,32002,0.7,200,20,8,50.0,150.0,True,0.31929291154370376,0.5507019960885254,,
h2_0.70_budget_200_parents_20,active_learning_pev,2,6,1000,200,0.2,1,200,200,0.6068075171967485,20,5.062607038669434,0.13866605797964995,0.43887886594489844,-4.623728172724535,5.535531148033328,0.0823913630840788,0.47292410936389384,0.34926952701061964,0.4371417670045048,32002,0.7,200,20,8,50.0,150.0,True,0.20456533295159582,0.6068075171967485,,
h2_0.70_budget_200_parents_20,active_learning_pev,2,7,1000,200,0.2,1,200,200,0.5416874089112516,20,5.535531148033328,0.0823913630840788,0.25708932160584735,-5.27844182642748,5.783463975664527,0.028937291286769216,0.24793282763119961,0.32601896501728334,0.42017188799218275,32002,0.7,200,20,8,50.0,150.0,True,0.5103941530491718,0.5416874089112516,,
h2_0.70_budget_200_parents_20,active_learning_pev,2,8,1000,200,0.2,1,200,200,0.471279607779096,20,5.783463975664527,0.028937291286769216,0.32078605027474927,-5.462677925389778,6.112884178756931,0.012602634951111327,0.32942020309240405,0.2242850280017592,0.3057205770164728,32002,0.7,200,20,8,50.0,150.0,True,0.3378853123589964,0.471279607779096,,
h2_0.70_budget_200_parents_20,highest_gebv,2,1,1000,200,0.2,1,200,200,0.6058412517327518,20,-0.13314627914244165,0.9430240904123077,2.0199492651351627,2.1530955442776043,1.901245455389538,0.45785290503781306,2.0343917345319795,0.33398566098185256,0.4775236679997761,32002,0.7,200,20,8,50.0,,False,0.3931970128219808,0.6058412517327518,150.0,predicted_gebv
h2_0.70_budget_200_parents_20,highest_gebv,2,2,1000,200,0.2,1,200,200,0.5799083510520604,20,1.901245455389538,0.45785290503781306,1.0274681119407947,-0.8737773434487432,2.905685260684605,0.37838011302491414,1.0044398052950672,0.2431988049938809,0.35035504697589204,32002,0.7,200,20,8,50.0,,False,0.40781321007998284,0.5799083510520604,150.0,predicted_gebv
h2_0.70_budget_200_parents_20,highest_gebv,2,3,1000,200,0.2,1,200,200,0.6372286181439736,20,2.905685260684605,0.37838011302491414,1.211397508202722,-1.6942877524818831,4.116712460097146,0.30217774791138896,1.2110271994125408,0.21020767398294993,0.31154342999798246,32002,0.7,200,20,8,50.0,,False,0.3478286749038134,0.6372286181439736,150.0,predicted_gebv
h2_0.70_budget_200_parents_20,highest_gebv,2,4,1000,200,0.2,1,200,200,0.5764533594738381,20,4.116712460097146,0.30217774791138896,0.8213654896417332,-3.295346970455413,4.944103016621572,0.21159168916735735,0.827390556524426,0.1980611520120874,0.2756563840084709,32002,0.7,200,20,8,50.0,,False,0.38626118379898927,0.5764533594738381,150.0,predicted_gebv
h2_0.70_budget_200_parents_20,highest_gebv,2,5,1000,200,0.2,1,200,200,0.496320314273219,20,4.944103016621572,0.21159168916735735,0.7445002075788916,-4.1996028090426805,5.688419822271457,0.2267174945937789,0.744316805649885,0.12132715398911387,0.2108152380096726,32002,0.7,200,20,8,50.0,,False,0.37051006297798267,0.496320314273219,150.0,predicted_gebv
h2_0.70_budget_200_parents_20,highest_gebv,2,6,1000,200,0.2,1,200,200,0.6453867238611648,20,5.688419822271457,0.2267174945937789,0.3726296304052494,-5.315790191866207,6.067510875591246,0.07483759867116115,0.3790910533197893,0.08773886499693617,0.16996929698507302,32002,0.7,200,20,8,50.0,,False,0.3532162504650403,0.6453867238611648,150.0,predicted_gebv
h2_0.70_budget_200_parents_20,highest_gebv,2,7,1000,200,0.2,1,200,200,0.44265437417341535,20,6.067510875591246,0.07483759867116115,0.33507924950535595,-5.73243162608589,6.387290092236959,0.03524256429295183,0.3197792166457125,0.06709944701287895,0.14527664001798257,32002,0.7,200,20,8,50.0,,False,0.22690502113582356,0.44265437417341535,150.0,predicted_gebv
h2_0.70_budget_200_parents_20,highest_gebv,2,8,1000,200,0.2,1,200,200,0.41036755668628383,20,6.387290092236959,0.03524256429295183,0.24206560588686918,-6.14522448635009,6.621093509301274,0.0074953176377664235,0.2338034170643155,0.06491221199394204,0.15046727401204407,32002,0.7,200,20,8,50.0,,False,0.38402266149691666,0.41036755668628383,150.0,predicted_gebv
h2_0.70_budget_200_parents_20,random_sampling,3,1,1000,200,0.2,1,200,200,0.6052948469455008,20,-0.13314627914244168,0.9430240904123077,1.2964988191402271,1.4296450982826687,1.3027771497215974,0.7042245548667235,1.435923428864039,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,random_sampling,3,2,1000,200,0.2,1,200,200,0.5819196548473118,20,1.3027771497215974,0.7042245548667235,2.170999308193489,0.8682221584718917,2.2215572808481285,0.5444940283124053,0.9187801311265311,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,random_sampling,3,3,1000,200,0.2,1,200,200,0.592419149852289,20,2.2215572808481285,0.5444940283124053,3.3789934051142336,1.157436124266105,3.3723488623958935,0.41889627431515747,1.150791581547765,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,random_sampling,3,4,1000,200,0.2,1,200,200,0.5739705898589871,20,3.3723488623958935,0.41889627431515747,4.2786282834400025,0.906279421044109,4.234316235607418,0.5314035211698271,0.8619673732115243,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,random_sampling,3,5,1000,200,0.2,1,200,200,0.6285488761347899,20,4.234316235607418,0.5314035211698271,5.273561754636499,1.0392455190290812,5.263396945073746,0.3291840291928536,1.029080709466328,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,random_sampling,3,6,1000,200,0.2,1,200,200,0.6995570683596322,20,5.263396945073746,0.3291840291928536,6.283538391806204,1.0201414467324588,6.287805791261935,0.1018014220503668,1.024408846188189,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,random_sampling,3,7,1000,200,0.2,1,200,200,0.4362090319500839,20,6.287805791261935,0.1018014220503668,6.752150901602371,0.46434511034043613,6.768557901165181,0.06766829333947404,0.48075210990324635,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,random_sampling,3,8,1000,200,0.2,1,200,200,0.5488636404871566,20,6.768557901165181,0.06766829333947404,7.135770371526392,0.36721247036121074,7.124665495536229,0.08017862273491769,0.3561075943710481,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,fixed_sampling,3,1,1000,200,0.2,1,200,200,0.6043411440802373,20,-0.13314627914244168,0.9430240904123077,1.3094113241349736,1.4425576032774152,1.3130420165326866,0.7566797710438138,1.4461882956751282,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,fixed_sampling,3,2,1000,200,0.2,1,200,200,0.6298692877923744,20,1.3130420165326866,0.7566797710438138,2.250559623302535,0.9375176067698483,2.3112388939234845,0.5375883753246675,0.9981968773907979,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,fixed_sampling,3,3,1000,200,0.2,1,200,200,0.6494547176501889,20,2.3112388939234845,0.5375883753246675,3.524448571347006,1.2132096774235217,3.4915906972221062,0.5176077850050335,1.1803518032986218,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,fixed_sampling,3,4,1000,200,0.2,1,200,200,0.7167478206066673,20,3.4915906972221062,0.5176077850050335,4.7109836163824035,1.2193929191602972,4.715889186000358,0.3049190254616133,1.2242984887782518,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,fixed_sampling,3,5,1000,200,0.2,1,200,200,0.6516301898781981,20,4.715889186000358,0.3049190254616133,5.245776706941981,0.5298875209416227,5.245683412269134,0.09447421646521967,0.529794226268776,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,fixed_sampling,3,6,1000,200,0.2,1,200,200,0.37919782326863544,20,5.245683412269134,0.09447421646521967,5.58289382169113,0.33721040942199565,5.584503694109526,0.0486549743690095,0.33882028184039203,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,fixed_sampling,3,7,1000,200,0.2,1,200,200,0.37526576939219874,20,5.584503694109526,0.0486549743690095,6.034625126900335,0.45012143279080874,6.030571738171339,0.03266936270211414,0.4460680440618132,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,fixed_sampling,3,8,1000,200,0.2,1,200,200,0.27116849611565585,20,6.030571738171339,0.03266936270211414,6.142713174982298,0.11214143681095834,6.138374160453689,0.03062371748893213,0.10780242228234993,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,3,1,1000,200,0.2,1,200,200,0.598724066081677,20,-0.13314627914244168,0.9430240904123077,0.9674019120128928,1.1005481911553345,0.9355644607039576,0.9920947832060266,1.0687107398463993,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,3,2,1000,200,0.2,1,200,200,0.6571149681839483,20,0.9355644607039576,0.9920947832060266,2.767404196849092,1.8318397361451346,2.8205252799477454,0.7659341374703807,1.8849608192437879,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,3,3,1000,200,0.2,1,200,200,0.773767235767914,20,2.8205252799477454,0.7659341374703807,4.307897115628394,1.4873718356806482,4.303234850378044,0.37714425969468346,1.4827095704302988,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,3,4,1000,200,0.2,1,200,200,0.7007774869720422,20,4.303234850378044,0.37714425969468346,5.258501742558073,0.9552668921800285,5.248567544641774,0.16840524517466637,0.9453326942637297,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,3,5,1000,200,0.2,1,200,200,0.5352587147383375,20,5.248567544641774,0.16840524517466637,5.692214967419481,0.4436474227777074,5.701120779650743,0.14970005490876592,0.4525532350089687,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,3,6,1000,200,0.2,1,200,200,0.6846403976393423,20,5.701120779650743,0.14970005490876592,6.073640087900305,0.37251930824956236,6.067725601951246,0.03230447944809332,0.36660482230050384,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,3,7,1000,200,0.2,1,200,200,0.3764059174551703,20,6.067725601951246,0.03230447944809332,6.217501226897212,0.1497756249459652,6.2131197919322405,0.009870046664725574,0.14539418998099407,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,3,8,1000,200,0.2,1,200,200,-0.15499282027348407,20,6.2131197919322405,0.009870046664725574,6.203642834886216,-0.009476957046024914,6.199369625730844,0.011403711064431487,-0.013750166201396574,,,32003,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,active_learning_pev,3,1,1000,200,0.2,1,200,200,0.5898841005146915,20,-0.13314627914244165,0.9430240904123077,1.8011039153670674,1.934250194509509,1.647167750188906,0.670582305425723,1.7803140293313475,0.5448777800193056,0.6726306210039183,32003,0.7,200,20,8,50.0,150.0,True,0.4724294640793691,0.5898841005146915,,
h2_0.70_budget_200_parents_20,active_learning_pev,3,2,1000,200,0.2,1,200,200,0.7240240419197642,20,1.647167750188906,0.670582305425723,1.1037596434399093,-0.5434081067489966,2.7063246181464704,0.6147662238604685,1.0591568679575645,0.484496285993373,0.5912513220100664,32003,0.7,200,20,8,50.0,150.0,True,0.5155416858891206,0.7240240419197642,,
h2_0.70_budget_200_parents_20,active_learning_pev,3,3,1000,200,0.2,1,200,200,0.7071766348012273,20,2.7063246181464704,0.6147662238604685,1.1374517285579548,-1.5688728895885156,3.851759603275234,0.48749652011326783,1.1454349851287637,0.4025560109876096,0.48908392200246453,32003,0.7,200,20,8,50.0,150.0,True,0.5248241256092884,0.7071766348012273,,
h2_0.70_budget_200_parents_20,active_learning_pev,3,4,1000,200,0.2,1,200,200,0.7778672977716732,20,3.851759603275234,0.48749652011326783,1.3433160092881433,-2.508443593987091,5.200090209987705,0.3219249349521298,1.3483306067124707,0.3699716280098073,0.4499821359931957,32003,0.7,200,20,8,50.0,150.0,True,0.6197920878930434,0.7778672977716732,,
h2_0.70_budget_200_parents_20,active_learning_pev,3,5,1000,200,0.2,1,200,200,0.6940698505291337,20,5.200090209987705,0.3219249349521298,0.9162350502096237,-4.283855159778081,6.119039480164827,0.15292189835515996,0.918949270177122,0.2892244220129214,0.3728263369994238,32003,0.7,200,20,8,50.0,150.0,True,0.3349391566421702,0.6940698505291337,,
h2_0.70_budget_200_parents_20,active_learning_pev,3,6,1000,200,0.2,1,200,200,0.4785920487114858,20,6.119039480164827,0.15292189835515996,0.3416502903591161,-5.777389189805711,6.447301306785464,0.100314103697953,0.3282618266206372,0.2874129159899894,0.37449803997878917,32003,0.7,200,20,8,50.0,150.0,True,0.16992946605409504,0.4785920487114858,,
h2_0.70_budget_200_parents_20,active_learning_pev,3,7,1000,200,0.2,1,200,200,0.4654818147461818,20,6.447301306785464,0.100314103697953,0.39151617691005547,-6.055785129875408,6.840238903045729,0.04456836545311306,0.39293759626026503,0.27535861000069417,0.36016986702452414,32003,0.7,200,20,8,50.0,150.0,True,0.3978291634361637,0.4654818147461818,,
h2_0.70_budget_200_parents_20,active_learning_pev,3,8,1000,200,0.2,1,200,200,0.4529263963775622,20,6.840238903045729,0.04456836545311306,0.27741274767930524,-6.562826155366424,7.113628490587333,0.01950959695096666,0.2733895875416037,0.20860696397721767,0.29171474199392833,32003,0.7,200,20,8,50.0,150.0,True,0.4057672375091635,0.4529263963775622,,
h2_0.70_budget_200_parents_20,highest_gebv,3,1,1000,200,0.2,1,200,200,0.5411890292808395,20,-0.13314627914244165,0.9430240904123077,2.043563566003436,2.1767098451458775,1.8563150886320794,0.47268408182912985,1.989461367774521,0.3324305239948444,0.4531208979897201,32003,0.7,200,20,8,50.0,,False,0.4724294640793691,0.5411890292808395,150.0,predicted_gebv
h2_0.70_budget_200_parents_20,highest_gebv,3,2,1000,200,0.2,1,200,200,0.49957743783140973,20,1.8563150886320794,0.47268408182912985,1.3762734082100763,-0.4800416804220031,3.2357532235447115,0.3067222190996967,1.3794381349126321,0.23684849200071767,0.3473264320055023,32003,0.7,200,20,8,50.0,,False,0.40947633060877203,0.49957743783140973,150.0,predicted_gebv
h2_0.70_budget_200_parents_20,highest_gebv,3,3,1000,200,0.2,1,200,200,0.6688007259485396,20,3.2357532235447115,0.3067222190996967,0.7184453283980895,-2.517307895146622,3.932036384305707,0.19330356647462735,0.6962831607609954,0.17603488900931552,0.2745879730209708,32003,0.7,200,20,8,50.0,,False,0.33011077644092013,0.6688007259485396,150.0,predicted_gebv
h2_0.70_budget_200_parents_20,highest_gebv,3,4,1000,200,0.2,1,200,200,0.5777593251734615,20,3.932036384305707,0.19330356647462735,0.7268349255193814,-3.2052014587863256,4.6543618936928395,0.0564633550832813,0.7223255093871326,0.15155995299573988,0.23573669901816174,32003,0.7,200,20,8,50.0,,False,0.4079360984485672,0.5777593251734615,150.0,predicted_gebv
h2_0.70_budget_200_parents_20,highest_gebv,3,5,1000,200,0.2,1,200,200,0.44348075762824546,20,4.6543618936928395,0.0564633550832813,0.19049518556720269,-4.463866708125637,4.836298294422859,0.020738008590391894,0.18193640073001927,0.09173247098806314,0.16130216600140557,32003,0.7,200,20,8,50.0,,False,0.2912864592125042,0.44348075762824546,150.0,predicted_gebv
h2_0.70_budget_200_parents_20,highest_gebv,3,6,1000,200,0.2,1,200,200,0.31908049123688087,20,4.836298294422859,0.020738008590391894,0.1623516313887428,-4.6739466630341155,4.996910600074988,0.00972246339431787,0.16061230565212892,0.0705287059827242,0.15608491498278454,32003,0.7,200,20,8,50.0,,False,0.27210050410770414,0.31908049123688087,150.0,predicted_gebv
h2_0.70_budget_200_parents_20,highest_gebv,3,7,1000,200,0.2,1,200,200,0.28387729068925466,20,4.996910600074988,0.00972246339431787,0.004578205639477984,-4.992332394435509,4.999354055273919,0.0020014781060079356,0.00244345519893141,0.045990602986421436,0.12561350100440904,32003,0.7,200,20,8,50.0,,False,0.2656961992929022,0.28387729068925466,150.0,predicted_gebv
h2_0.70_budget_200_parents_20,highest_gebv,3,8,1000,200,0.2,1,200,200,0.017579594233007735,20,4.999354055273919,0.0020014781060079356,0.02208788326047404,-4.9772661720134455,5.020928516857525,0.0016804139491031548,0.021574461583606208,0.04363584300153889,0.11713591901934706,32003,0.7,200,20,8,50.0,,False,-0.36107330297072343,0.017579594233007735,150.0,predicted_gebv
