strategy,replicate,seed,number_of_generations,total_number_phenotyped,initial_mean_genetic_value,final_mean_genetic_value,total_realized_genetic_gain,mean_gain_per_generation,gain_standard_deviation,gain_per_100_phenotypes,area_under_genetic_gain_curve,mean_prediction_accuracy,final_prediction_accuracy,minimum_prediction_accuracy,maximum_prediction_accuracy,prediction_accuracy_variability,initial_genetic_variance,final_genetic_variance,variance_retention,rate_of_variance_loss,cumulative_phenotyping_cost,mean_selection_seconds,mean_cycle_seconds,mean_initial_model_accuracy,mean_final_model_accuracy,total_cycle_seconds
fixed_sampling,1,30001,8,600,-0.10750762888163229,3.7977233626707205,3.9052309915523526,0.4881538739440441,0.3904590090349387,0.6508718319253921,19.95998196660008,0.3016181856603167,0.06256206525008255,0.050239459993043925,0.5483148798605675,0.2102508194504151,0.9535162127165758,0.02353605153776412,0.02468343088861563,-0.1317956859660409,1200.0,0.00018791524053085595,0.05271511800674489,,,0.4217209440539591
fixed_sampling,2,30002,8,600,-0.18162254825809984,3.4861715841060006,3.6677941323641003,0.45847426654551254,0.2801838315260099,0.6112990220606833,18.581847505457286,0.4216289720341132,0.5965609633026658,0.29839009289840684,0.5965609633026658,0.10632481949682047,0.9366901329390922,0.00034002573703947767,0.000363007706692249,-0.12494949571972971,1200.0,0.00018168635870097205,0.05629625513392966,,,0.4503700410714373
fixed_sampling,3,30003,8,600,-0.12222805433604182,4.82996986031677,4.952197914652812,0.6190247393316015,0.3200304076415936,0.825366319108802,22.22689351050439,0.4191055731085216,0.6539021262323526,0.25083519984818026,0.6539021262323526,0.11101435274614131,0.9583081974328178,0.09425623255747131,0.09835690940552468,-0.08141901021106365,1200.0,0.00017477550863986835,0.05333536111720605,,,0.4266828889376484
fixed_sampling,4,30004,8,600,-0.1152759887591104,4.103142854863475,4.218418843622586,0.5273023554528232,0.4889825563265431,0.703069807270431,21.84392258159265,0.4028943492294699,0.11491394199428832,0.11491394199428832,0.7884822925943438,0.2185137996864727,0.9122437426261061,0.05269761543243018,0.05776703414893022,-0.1180040269529853,1200.0,0.0001781141254468821,0.059483415869181044,,,0.47586732695344836
fixed_sampling,5,30005,8,600,-0.1687455645907328,2.9064556652470226,3.0752012298377553,0.38440015372971936,0.24796949747410277,0.5125335383062926,14.086066250934893,0.2810825227202455,0.40530070867951906,-0.10589386314669905,0.544595914145916,0.2091221832909469,0.9186011247010439,0.09528982365520582,0.10373362397767324,-0.09240488916766403,1200.0,0.00019204812997486442,0.053395651615574025,,,0.4271652129245922
fixed_sampling,6,30006,8,600,-0.1342414077844221,4.502423578712262,4.636664986496685,0.5795831233120856,0.5274668931056223,0.7727774977494475,25.84651311969791,0.34501567359382723,0.0009525615459937988,-0.006607615625935281,0.6289406721890999,0.2328580833701145,1.0181977430476035,0.015920119618158108,0.015635587219538553,-0.13977475631278655,1200.0,0.00022265202278504148,0.05348710650287103,,,0.42789685202296823
fixed_sampling,7,30007,8,600,-0.13346250577962326,3.734051129780693,3.867513635560316,0.4834392044450395,0.278172989624938,0.6445856059267193,18.451077573952468,0.36607135166278193,0.12937732140875688,0.12937732140875688,0.5582291967154835,0.12904520963226485,0.937775281438865,0.11225617520109625,0.11970477087949817,-0.0996919261038881,1200.0,0.00021118026052135974,0.06857014886918478,,,0.5485611909534782
fixed_sampling,8,30008,8,600,-0.17662318517595768,3.5508736157484724,3.7274968009244303,0.4659371001155537,0.4636490542582935,0.6212494668207383,21.40830390729608,0.3599028344191463,0.39355858659087645,-0.3168884010598138,0.6501462208974464,0.29949951397244545,0.9215156781712852,0.01712139379069983,0.018579601189940276,-0.11576668570446128,1200.0,0.00021527486387640238,0.06268059075227939,,,0.5014447260182351
fixed_sampling,9,30009,8,600,-0.14714781314480652,3.3885583411421387,3.5357061542869452,0.44196326928586815,0.27327385585280933,0.5892843590478242,16.138558561569155,0.3412831440750569,0.48019112397576935,0.02110750239428512,0.6018647392379398,0.17367256730069153,0.9541386343219832,0.028188232192101027,0.02954312002273313,-0.11514488620680376,1200.0,0.0001745819899952039,0.056090356738423,,,0.448722853907384
fixed_sampling,10,30010,8,600,-0.12821328541740715,3.578830207495576,3.707043492912983,0.46338043661412287,0.4671530185370584,0.6178405821521639,20.2917074477168,0.39859031987772936,0.2006907830202682,0.17144341935398952,0.6771852818600399,0.18173777396571422,0.908373259157212,0.022727193357370692,0.02501966358901512,-0.1272827391617455,1200.0,0.0001850581174949184,0.054727728878788184,,,0.4378218310303055
fixed_sampling,11,30011,8,600,-0.18874134097415937,4.218694152266844,4.407435493241003,0.5509294366551254,0.31679520461929983,0.7345725822068339,20.26961402848898,0.4255474222284874,0.5420677969110291,0.24153391986915865,0.5942387871258465,0.12964515111664762,0.933352028205971,0.05501782542881533,0.058946489391111134,-0.11347635840064033,1200.0,0.00016748462076066062,0.05624408976291306,,,0.4499527181033045
fixed_sampling,12,30012,8,600,-0.17448536362579398,4.225273545678893,4.399758909304687,0.5499698636630859,0.4259955013221357,0.7332931515507812,22.868959622680933,0.3889977028630479,0.5293406859500033,0.0667447225511639,0.5293406859500033,0.14525357276691497,0.9568604164794672,0.06964740081638976,0.0727874197917396,-0.11257822320337779,1200.0,0.00018613412248669192,0.054689031254383735,,,0.4375122500350699
fixed_sampling,13,30013,8,600,-0.15535338229933118,3.821988105853651,3.977341488152982,0.49716768601912276,0.44168133566168477,0.662890248025497,22.39221522489224,0.35074631530008465,-0.18399368337506503,-0.18399368337506503,0.6774892481514424,0.25849880219662597,1.0103786499260579,0.04729248840698775,0.04680669807348833,-0.14626261801172577,1200.0,0.0001820768666220829,0.057231962877267506,,,0.45785570301814005
fixed_sampling,14,30014,8,600,-0.13884573382773693,2.1714548564944085,2.3103005903221456,0.2887875737902682,0.27354148989558047,0.3850500983870243,10.927463601892484,0.26759777387180417,-0.053234187031661495,-0.053234187031661495,0.7018621651041151,0.23671346969070964,0.9743425275332694,0.03674424197555135,0.037711832273785974,-0.10444771603846983,1200.0,0.00018609462858876213,0.057944093852711376,,,0.463552750821691
fixed_sampling,15,30015,8,600,-0.12943105168064822,2.5266995576589246,2.6561306093395727,0.3320163261674466,0.40731561808029676,0.44268843488992876,15.414844500964431,0.24160127833360923,-0.06667366517403156,-0.08555801620880313,0.6539259507115048,0.26672280912369545,0.856396189710656,0.006067991558630625,0.007085495745468895,-0.12023440254300503,1200.0,0.00020421925728442147,0.05768684024224058,,,0.4614947219379246
fixed_sampling,16,30016,8,600,-0.1440274224000285,3.5281343326003545,3.672161755000383,0.4590202193750479,0.405789482470257,0.6120269591667304,18.596993566483647,0.4340666390485082,0.5089341714672365,0.13755757812676503,0.6171054862814443,0.1599537715167733,0.9381330423894216,0.06209569707760046,0.06619071525233024,-0.11401647602430993,1200.0,0.0001832235066103749,0.056161969623644836,,,0.4492957569891587
fixed_sampling,17,30017,8,600,-0.19198031041777358,2.6967513514867134,2.888731661904487,0.3610914577380609,0.4452509889267965,0.48145527698408125,18.19423746250709,0.166481118953748,0.2896554495757889,-0.33380652946657385,0.354648317707147,0.27268884123115583,0.9743163118235174,0.003269133918346963,0.0033553106713655402,-0.12407731480561192,1200.0,0.00020147638133494183,0.06092166386952158,,,0.48737331095617265
fixed_sampling,18,30018,8,600,-0.09829088427829709,3.9376840479450608,4.035974932223358,0.5044968665279197,0.443836905914386,0.6726624887038929,22.454531741657757,0.4192901701644801,0.2715857236933128,0.26280399770094703,0.650110454978739,0.12765627579510722,0.9515556914287155,0.006180898108515889,0.006495571582610751,-0.10797252851748064,1200.0,0.00015715973859187216,0.056646995995834004,,,0.45317596796667203
fixed_sampling,19,30019,8,600,-0.15795672765461724,3.8604192389320353,4.018375966586652,0.5022969958233316,0.4788512032709568,0.669729327764442,23.249072739016484,0.28139879119192257,-0.07175300687127237,-0.07175300687127237,0.6159109845714767,0.25250197183622414,0.9503917304797681,0.01811633293414602,0.019061963980895224,-0.12523181953040866,1200.0,0.00015325562708312646,0.06137089687399566,,,0.4909671749919653
